2/23/12,SB226 limping thru redwood city due to train in front T09:03,,,,,,,
2/23/12,SB 324 stopped near Atherton waiting for NB train to clear so it can cross over to SB track. T08:57,,,,,,,
2/23/12,322 is leaving MP. T08:51,,,,,,,
2/23/12,SB 322 is going local. T08:47,,,,,,,
2/23/12,"SB 322 converting to 122, will make all weekday stops south of menlo. T08:44",,,,,,,
2/23/12,"SB322 down 6, forced to NB track by mech problem on SB20. T08:38",,,,,,,
2/23/12,SB 220 stuck @ Menlo Park w/engine trouble. T08:34,,,,,,,
2/21/12,Looks like nb285 overshot San Bruno by... A lot. Shouldn't impact nb287 though. T19:28,,,,,,,
2/17/12,Nb285 left Lawrence 4 minutes late T18:44,,,,,,,
2/16/12,"NB383 passing local @ Millbrae, ~10m down T19:14",,,,,,,
2/16/12,"NB383 slo near Hillsdale, stuck behind local T19:02",,,,,,,
2/16/12,NB 281 running ~10m late. Why couldn't we pass 277?@caltrain_news¾T18:36,,,,,,,
2/16/12,NB277 had problems w/ doors on north car. Dep SC ~15min late. T18:08,,,,,,,
2/15/12,NB267 overshot RWC and had to back up T17:29,,,,,,,
2/15/12,Per¾@caltrain_news¾sb312 is running about 8 min late T07:26,,,,,,,
2/15/12,Where's SB BB 312? Millbrae is getting crowded T07:24,,,,,,,
2/14/12,NB221 left SC 8 min late T07:34,,,,,,,
2/13/12,Sb216 left San Bruno 5 minutes late T07:39,,,,,,,
2/13/12,Trains are protecting San Bruno Ave for a malfunction. T07:23,,,,,,,
2/10/12,Nb197 sluggish after San Antonio; left 6 minutes late T23:00,,,,,,,
2/10/12,NB 369 arrived in Millbrae 9mins late. Passed NB 263 at the siding. T17:35,,,,,,,
2/10/12,NB 369 departed Hillsdale 4 mins late. Now doing about 25mph to Millbrae due to trains ahead. T17:27,,,,,,,
2/10/12,NB261 moving again T16:56,,,,,,,
2/10/12,NB365 arriving RWC on SB platform T16:55,,,,,,,
2/10/12,"NB261 holding at San Carlos, 20 mins late, due to police action T16:54",,,,,,,
2/10/12,SB362 dep SF 3 mins late T16:14,,,,,,,
2/10/12,SB210 dp SCar 7min late T07:22,,,,,,,
2/8/12,"NB261 and 263 running about 10 mins late, the latter just left Hillsdale. T16:56",,,,,,,
2/8/12,NB261 - 12 Minutes Late - San Carlos Station - T16:44,,,,,,,
2/7/12,NB383 will have 1 bike car tonight T18:22,,,,,,,
2/6/12,SB266 left MP 8 min late T17:36,,,,,,,
2/6/12,Rescue train headed to Lawrence to pick up nb147 passengers T12:54,,,,,,,
2/6/12,per¾@caltrain_news¾nb147 terminated at Lawrence due to mechanical problem T12:53,,,,,,,
2/3/12,@chiuki¾posted a photo of the car on the tracks/platform at Sunnyvale -¾http://pic.twitter.com/NyNar36Z¾T00:06,,,,,,,
2/3/12,"Car at Sunnyvale is off tracks, now on platform. Track inspection likely to follow. T00:01",,,,,,,
2/2/12,NB 197 is 17 minutes late at Mtn View. SB 194 will cross over to NB track. T23:07,,,,,,,
2/2/12,Vehicle is on the SB tracks AT Sunnyvale station. T23:00,,,,,,,
2/2/12,NB 197 will proceed at 10 mph for a short while T22:58,,,,,,,
2/2/12,NB 197 holding at Sunnyvale because one track is blocked by a car T22:54,,,,,,,
2/2/12,SB 382: anyone else sweltering in the front car?? T18:33,,,,,,,
2/2/12,NB 267 left San Carlos 10 min late 17:39. No announcements on board. T17:45,,,,,,,
2/2/12,NB267 is 12 minutes late at San Carlos T17:43,,,,,,,
2/2/12,NB271 arriving RWC 10 minutes late due to prior red signal T17:41,,,,,,,
2/2/12,NB167 leaving MP 9 min late T17:28,,,,,,,
2/2/12,"Location NB 267, 271? T17:24",,,,,,,
2/2/12,NB 369 through San Carlos late at 17:20 T17:21,,,,,,,
2/2/12,NB 369 left PA 7 mins late T17:14,,,,,,,
2/1/12,Sb138 left rwc 5 min late 11:00 T11:01,,,,,,,
2/1/12,"Per¾@caltrain_news, the speed restriction between Cal Ave and San Antonio has been lifted. T09:18",,,,,,,
2/1/12,SB 322 just departed RWC freeing up the SB track. SB 324 still loading passengers in RWC. Will run as 322 & 324. T09:08,,,,,,,
2/1/12,SB226 should now single track around 222. Expected delay 20mn. T09:04,,,,,,,
2/1/12,SB 324 will be picking up SB 322 passengers in RWC. Both 322 and 324 are full. T08:58,,,,,,,
2/1/12,SB226 delayed before San Carlos waiting for 220's mechanical ahead T08:53,,,,,,,
2/1/12,SB 324 stopped north of Belmont due to a broken train (SB322?) in front of it. T08:47,,,,,,,
2/1/12,Sb322 stuck at redwood city. Door issue. FML. T08:47,,,,,,,
2/1/12,NB225 is 6 min late @ San Mateo T08:37,,,,,,,
2/1/12,Sb208 weird pax swap to Ace at San Jose for those who are going to Tamien. Yep. T07:38,,,,,,,
2/1/12,Speed restriction in effect between Cal Ae and San Antonio. Unclear why. T07:32,,,,,,,
2/1/12,SB BB 312 ~5 min tardy to Millbrae T07:19,,,,,,,
1/31/12,It was me course NB275 arriving in Santa Clara 7mn late. T17:47,,,,,,,
1/31/12,NB277 arriving in Santa Clara 7mn late. T17:45,,,,,,,
1/31/12,Sb134 left mtnview w/o waiting for the fuzz T10:20,,,,,,,
1/31/12,Sb134 Will meet cops @ mtnview to resolve dispute between conductor & argumentitive passenger. T10:15,,,,,,,
1/31/12,NB227 left hillsdale 13 min late T09:06,,,,,,,
1/31/12,NB227 dep Cal Ave 10 mins late. T08:45,,,,,,,
1/31/12,NB329 dep PA 10 mins late T08:35,,,,,,,
1/31/12,NB227 departed Lawr 8 mins late. T08:20,,,,,,,
1/31/12,NB329 very slow out of SJ already late to SV T08:15,,,,,,,
1/30/12,Sb220 left Palo Alto 7 minutes late T08:34,,,,,,,
1/30/12,SB 314 not open for boarding and no crew in sight. T07:08,,,,,,,
1/28/12,Details on Caltrain fare increasehttp://www.caltrain.com/Assets/__Agendas+and+Minutes/JPB/Board+of+Directors/Agendas/2-2-12+JPB+Agend¾T09:42,,,,,,,
1/27/12,NB 267 departed San Carlos 6 min late at 17:35 T17:36,,,,,,,
1/27/12,Sb216 departed Hillsdale 4 minutes late T07:52,,,,,,,
1/27/12,NB319 8 min late¾@PA¾T07:31,,,,,,,
1/27/12,SB210 departed San Carlos 7 min late T07:21,,,,,,,
1/27/12,Nb207 heading southward. Just given permission from SJ control T07:21,,,,,,,
1/27/12,"NB 207 jerkily crawling to PA @ 5 MPH, passing Homer, 18 min down T06:56",,,,,,,
1/27/12,NB 207 stopped S of PA station near Meadow; mech problems T06:39,,,,,,,
1/27/12,Food for thought!¾http://holierthanyou.blogspot.com/2012/01/how-is-caltrain-like-teenage-boy.html¾T20:23,,,,,,,
1/26/12,NB 383 overshot and reversed¾@MV¾-- 6 mins down. T18:43,,,,,,,
1/25/12,Sb216 left Menlo 14 minutes late T08:12,,,,,,,
1/25/12,Sb216 going really slow after RWC. still behind local sb314. T08:05,,,,,,,
1/25/12,"SB314 stopping to pick up SB210 crew from RWC siding, then proceeding to MP and every stop thereafter. MP ETA 8:04 T08:02",,,,,,,
1/25/12,Sb216 caught up to sb314 at RWC and is going slow T08:00,,,,,,,
1/25/12,Sb314 all stops between San Carlos and Tamien T07:33,,,,,,,
1/25/12,312 BB SB _almost_ stopped at San Carlos; massive crowd there! T07:33,,,,,,,
1/25/12,Sb314 will pick up pax at San Carlos. I'm assuming it's limited now. T07:32,,,,,,,
1/25/12,Sb210 will proceed to RWC siding so other trains can pass T07:29,,,,,,,
1/25/12,Sb210 reported a problem. Letting pax off at San Carlos T07:27,,,,,,,
1/24/12,"NB285 left Burlingame 19:28. Caltrain: please omit ""approximately"" from electronic sign ann T19:30",,,,,,,
1/24/12,Nb285 left San Carlos 8 minutes late T19:12,,,,,,,
1/24/12,Correction: nb285 just passed RWC. Sorry for the confusion. T19:08,,,,,,,
1/24/12,NB 281 left SC 19:06 T19:08,,,,,,,
1/24/12,"Nb281 just passed RWC, still going slow T19:07",,,,,,,
1/24/12,"Nb285 going really slow south of RWC, I'm assuming behind nb281 T19:05",,,,,,,
1/24/12,NB 285 location? T19:03,,,,,,,
1/24/12,NB 383 passed SC 18:59 T19:00,,,,,,,
1/24/12,"Nb281 to ~60mph, sorry for the confusion T18:46",,,,,,,
1/24/12,Nb383 just given permission to pass nb281 T18:45,,,,,,,
1/24/12,Nb281 having some mech issues to 60mph because of loss of ATP which caused shutdowns T18:44,,,,,,,
1/24/12,Sb226 left San Carlos 5 min late 8:55 T09:29,,,,,,,
1/24/12,Signs say SB362 is ~14 min late T07:24,,,,,,,
1/23/12,Sb284 overshot Burlingame; permission granted to backup from SJ control T19:04,,,,,,,
1/23/12,Correction: pax wishing to express to SF should get on 383 at Milbrae T19:03,,,,,,,
1/23/12,281 will express to SF @ Milbrae. Will drop off pax at Milbrae not wishing to go to SF T19:01,,,,,,,
1/23/12,NB 379 is SRO after Palo Alto T18:23,,,,,,,
1/23/12,NB 379 left PA 11 mins late due to breakdown of different train per condctr T18:19,,,,,,,
1/23/12,NB275 left Hillsdale 4 min late T18:13,,,,,,,
1/23/12,To avoid confusion: NB 379 is supposed to be ahead of NB 277 after Lawrence. Both are running about ten minutes down. T18:12,,,,,,,
1/23/12,NB 275 @ Hillsdale now T18:11,,,,,,,
1/23/12,NB 379 arrived in MV BEFORE NB 277. Assuming NB 277 is somewhere behind it. T18:09,,,,,,,
1/23/12,NB 379 departed Mountain View 10 minutes late T18:08,,,,,,,
1/23/12,NB 379 has not arrived at mtn view; 5 minutes late and counting. T18:05,,,,,,,
1/23/12,"Per signage, NB 277 is 10 minutes late. T17:58",,,,,,,
1/23/12,Trains are also protecting San Bruno Ave for a *gate* malfunction as well T08:03,,,,,,,
1/23/12,"*gate malfunction, sorry T07:58",,,,,,,
1/23/12,Trains are protecting Brewster Ave in RWC due to a hate malfunction. T07:56,,,,,,,
1/22/12,Per¾@kcbsnews: fatality in Sunnyvale. Trains delayed. T16:40,,,,,,,
1/20/12,NB 379 got ahead of 275 at Millbrae. 379 departed 18:35 T18:35,,,,,,,
1/20/12,Announcement on NB379: we will 'bypass' 275 at Millbrae. 379 currently 10min down. T18:30,,,,,,,
1/20/12,NB 275 will stop Millbrae to allow transfers to 379. Then San Bruno. 379 will overtake. T18:29,,,,,,,
1/20/12,NB 275 left Hillsdale late at 18:18. T18:19,,,,,,,
1/20/12,There is a possibility that SJ Control will change its mind about letting 275 pax of at Milbrae. T18:17,,,,,,,
1/20/12,Nb275 will drop its passengers off at Milbrae! T18:13,,,,,,,
1/20/12,NB379 arrived PA on time. T18:05,,,,,,,
1/20/12,NB275 left PA 9min down. T18:04,,,,,,,
1/20/12,Nb275 left Palo Alto 8 minutes late T18:03,,,,,,,
1/20/12,Nb275 not doing so hot. More troubleshooting at palo alto. T17:59,,,,,,,
1/20/12,Nb275 brakes kicked in again after Mountain View. Going slow. T17:52,,,,,,,
1/20/12,Nb275 moving again. No more wheel chair lifts for us. T17:44,,,,,,,
1/20/12,Nb275 stopped briefly after Lawrence. Per radio it's a mechanical. T17:43,,,,,,,
1/19/12,SB 270 left Sunnyvale 4 minutes late. Gilroy bound. T18:00,,,,,,,
1/19/12,NB275 4 mins late out of mtnview T17:51,,,,,,,
1/19/12,SB 226 8 minutes late at San Carlos T08:59,,,,,,,
1/19/12,Sb226 left San Carlos 7 min late 8:57 T08:58,,,,,,,
1/19/12,SB 324 approaching SRO departing millbrae T08:35,,,,,,,
1/19/12,SRO conditions on sb220 after RWC T08:25,,,,,,,
1/18/12,"Making stops mp, pa, mv Re: Sb226 left San Carlos 32 min late 9:22 T09:31",,,,,,,
1/18/12,NB227 holding S of Milbrae. Single tracking around mechanical. T09:08,,,,,,,
1/18/12,SB226 + SB322 combined now leaving MB. T09:06,,,,,,,
1/18/12,SB226 make room. SB322 passengers will be transferring to your train shortly. T08:34,,,,,,,
1/18/12,"SB322 sitting still south of MB 10 min now. Mechanical difficulties reported. ""Help is on the way."" T08:30",,,,,,,
1/17/12,NB285 left Menlo Park 22 min late. T19:21,,,,,,,
1/17/12,SB322 3 mins late arriving¾@millbrae¾T08:19,,,,,,,
1/16/12,SB 142 is 10 minutes late out of San Antonio T12:22,,,,,,,
1/13/12,Sb216 left Burlingame 7 minutes late T07:45,,,,,,,
1/11/12,Sb216 left sc 5 min late 7:55 T07:56,,,,,,,
1/11/12,SB 312 ~12 min late to Millbrae T07:25,,,,,,,
1/11/12,SB 210 is 26 min late in Menlo T07:50,,,,,,,
1/11/12,SB312 just passed SB210 between RWC and MP. Arriving MP 9min late. T07:44,,,,,,,
1/11/12,Trains are protecting San Bruno Ave due to broken crossing T07:43,,,,,,,
1/11/12,Sb216 left San Bruno 6 minutes late T07:40,,,,,,,
1/11/12,SB312 stopped north of RWC. No reason given. 5+ min down. T07:35,,,,,,,
1/10/12,http://www.caltrain.com/riderinfo/newsletterandnotices/Notices/Proposed_Changes_to_Codified_Tariff__fares_.html. caltrain wants more T18:06,,,,,,,
1/10/12,SB266 left MP 4 min late T17:32,,,,,,,
1/10/12,SB 332 will pass 230 after redwood city T09:27,,,,,,,
1/10/12,Sb228 left sc 4 min late 9:11 T09:15,,,,,,,
1/10/12,"SB226 front car ""closed due to safety concerns""; 5 mins late@sancarlos¾T08:55",,,,,,,
1/10/12,Sb216 left Hillsdale 5 minutes late T07:51,,,,,,,
1/10/12,"Be aware that SF Muni is operating on Saturday schedules on MLK Monday 1/16 - Metro opens at 6 am, little or no Express service T05:47",,,,,,,
1/9/12,"New ""official"" Caltrain twitter account has gone live -@Caltrain_News¾T14:40",,,,,,,
1/7/12,Caltrain announces public meetings regarding upcoming fare increase.¾http://holierthanyou.blogspot.com/2012/01/caltrain-has-announce¾T20:07,,,,,,,
1/7/12,Nb423 departing MV 5 min late T08:25,,,,,,,
1/7/12,Nb423 hit emerg brakes- near miss w track walking trespasser. Stopped betw SV & MV T08:20,,,,,,,
1/6/12,NB267 is 5 minutes late at San Carlos T17:33,,,,,,,
1/6/12,NB323 on the move. 13 minutes down. T08:29,,,,,,,
1/6/12,NB323 stopped at Hillsdale due to medical emergency on the train. Currently 5 minutes down. T08:22,,,,,,,
1/4/12,SB266 left MP 4 min late T17:33,,,,,,,
1/4/12,Three fare evaders in one car mean NB 233 delayed in Palo Alto. T09:16,,,,,,,
1/3/12,Nb275 overshot Burlingame. Permission granted to backup. T18:22,,,,,,,
1/2/12,"Clipper card tag kiosks evidently offline at mtn view, tagging reports error code T16:59",,,,,,,
1/2/12,"NB329 leavin SV 8min late, and quite overfilled. T08:31",,,,,,,
1/2/12,NB211 5 minutes late departing Diridon at 6:26am T06:29,,,,,,,
1/2/12,SB444 is one hour twenty minutes late but now consistent T21:35,,,,,,,
1/2/12,SB444 leaving Menlo Park T21:33,,,,,,,
1/2/12,SB444 picking up SB804 passengers between atherton and menlo park T21:21,,,,,,,
1/2/12,SB 444 left redwood city and will one track at atherton and pick those passengers up T21:12,,,,,,,
1/2/12,nb447 will proceed to Palo Alto and will stay there until further notice from SJ control T20:14,,,,,,,
1/2/12,"SB804 was involved in an accident near Palo Alto, trains are stopped in both directions T20:14",,,,,,,
1/2/12,SB 444 stuck at redwood city because of accident around menlo park. T20:10,,,,,,,
1/1/12,NB 431 dep. Lawrence 13m late T12:23,,,,,,,
12/31/11,"Free rides tonight after 11pm; extra SB service from SF: 12:45am, 1:15am, 1:45am, and 2:15am T12:10",,,,,,,
12/28/11,NB 197 departed Sunnyvale 8 minutes late. T22:55,,,,,,,
12/28/11,Nb197 left Santa Clara 6 minutes late T22:41,,,,,,,
12/24/11,Sb434 left Broadway 6 minutes late T14:49,,,,,,,
12/24/11,Sb434 overshot broadway by a longshot. Love the smell of emergency brakes! T14:44,,,,,,,
12/23/11,SB 322 moving again 15-20 mph until past problematic signal T08:39,n,Test 1,No site or inc.,,,Definitions,
12/23/11,"SB322 down 5 mins, signal issue -- halted just past of RWC T08:37",m,,,,m,Minor,"Single train delay (including XX mins late, trains cancelled, delayed or detoured, standing room only, changes to service -- local)"
12/23/11,216 slow due to signal issues all trains affected T08:05,n,,,,c,Critical,Major system delay effecting the entire system (fatalities)
12/22/11,SB230 departed 22nd late at 8:52:15 T08:52,m,,,,n,Neither,Neither a critical nor a minor delay
12/22/11,SB 230 departed SF 4 min late due to NB delay T08:49,m,,,,,,
12/22/11,Meant NB225 T08:09,n,,,,,,
12/22/11,NB225 leaving Sunnyvale 7 min late T08:08,m,,,,,,
12/22/11,NB225 passed SCl 8 mins behind schedule. T08:04,m,,,,,,
12/22/11,NB221 left SJ 6 min late and making ALL stops T07:28,m,,,,,,
12/21/11,SB332 Bullet now off to the races. Rushing to 22nd street to make up time. T09:05,n,,,,,,
12/21/11,SB332 Caltrain off to a late start. Folks can't even board yet. T08:59,n,,,,,,
12/20/11,OH NB 383 conductor at Mtn View: lights will go out from time to time but we will be able to keep going to SF. T18:40,n,,,,,,
12/19/11,SB 280 departed Cal Ave 8 min late T18:51,m,,,,,,
12/19/11,NB 135 departed SV 5 min late T09:29,m,,,,,,
12/17/11,Nb451 left Menlo Park 13 minutes late due to signal problems T23:17,m,,,,,,
12/17/11,"SB No. 436 FULL of¾#elfs¾etc. A few¾#fabulious¾sweaters too! ***On sch too, BTW.*** T15:55",n,,,,,,
12/13/11,Very hostile passenger in south bike car NB 263. Expect police may be involved. T16:35,n,,,,,,
12/13/11,NB 147 is about 6 minutes late arriving at Hayward Park. T13:07,m,,,,,,
12/9/11,Nb275 left Lawrence a couple minutes late. Looking out for trespassers up ahead. T17:43,m,,,,,,
12/9/11,Trespassers allegedly on #3 track near Lawrence. Looks like 373 being slightly delayed. T17:38,n,,,,,,
12/9/11,Report of trespassers around Lawrence. Nb373 told to look out. T17:25,n,,,,,,
12/9/11,3rd ave crossing back in service. T08:43,n,,,,,,
12/9/11,Nb225 left MV about 7 minutes late T08:14,m,,,,,,
12/9/11,Trains are protecting 3rd Ave crossing in San Mateo due to malfunction. T07:53,n,,,,,,
12/8/11,Nb197 left MV 7 minutes late. T22:57,m,,,,,,
12/8/11,Transit police at MV. Reason unknown. T22:55,n,,,,,,
12/8/11,SB 270 departed Cal Ave 8 min late T17:50,m,,,,,,
12/8/11,Sb220 left RWC 6 minutes late T08:25,m,,,,,,
12/7/11,SB266 left MP 6 min late T17:34,m,,,,,,
12/7/11,NB 329 is running 12 min late T08:41,m,,,,,,
12/7/11,NB221 8min late @ San Mateo T08:15,m,,,,,,
12/7/11,NB225 won't go over 50mph so conductor trying to fix at Sunnyvale station. 9 min late and still not moving T08:10,m,,,,,,
12/7/11,Announcement that NB221 is 10 min late T07:25,m,,,,,,
12/6/11,Nb139 departing MV 19 minutes late with psgrs from 135 T10:48,m,,,,,,
12/6/11,NB 139 departed MV 18 min late and crowded T10:48,m,,,,,,
12/6/11,Passenger transfer to nb139 nearly done at MV. T10:44,m,,,,,,
12/6/11,Nb135 restarted somehow. Going back to MV to xfer to rescue train. T10:33,m,,,,,,
12/6/11,"NB135 will off load passengers to NB139, expect NB139 to be delayed N of MV T10:07",m,,,,,,
12/6/11,Rescue train said to have departed sj to pick up nb135 passengers T10:05,m,,,,,,
12/6/11,NB 135 passengers will transfer to a rescue train on SB tracks T10:05,m,,,,,,
12/6/11,Nb 135 : conductor & engineer saying engine dead. Still stopped n of MV T09:44,m,,,,,,
12/6/11,Nb135 lost power & lights. Stopped just north of MV station. T09:40,m,,,,,,
12/6/11,NB 135 departed Santa Clara 5 min late T09:21,m,,,,,,
12/6/11,SB322 Conductor reported we had hit a shopping cart. T08:52,n,,,,,,
12/6/11,What's the status of sb322? T08:48,n,,,,,,
12/6/11,"SB322 @ RWC, conductors inspecting underside of 1st car; 6m down and counting T08:37",m,,,,,,
12/6/11,SB322 Still throwing rubble as we approached RWC. Must be dragging something beneath. Freaky. T08:36,n,,,,,,
12/6/11,"SB322 hit a crapload of gravel (?) near Belmont, very loud; still moving tho T08:32",n,,,,,,
12/6/11,"SB322 5m late dep 22nd, no reason given T08:10",m,,,,,,
12/5/11,SB 280 departed Cal Ave 7 min late T18:49,m,,,,,,
12/5/11,Nb285 11 minutes late per sign T18:45,m,,,,,,
12/5/11,NB383 leaving MV down 8 mins T18:45,m,,,,,,
12/5/11,"Gate malfunction (ie, broken off) just south of RWC. Trains slow in both directions. SB230 currently stopped. T09:25",n,,,,,,
12/5/11,SB226 arrived menlo 8 mins late. Construction by tracks in RWC T09:06,m,,,,,,
12/5/11,"SB226 stopped in the middle of Maple st, RWC; no reason given T08:59",n,,,,,,
12/5/11,NB 211 moving arriving at MV 6:44 T06:46,n,,,,,,
12/5/11,NB 211 having mechanical difficulties sitting on tracks between Santa Clara and Lawrence T06:37,m,,,,,,
12/3/11,"Please keep opinions off the feed. If you don't want to see, don't look. T13:55",n,,,,,,
12/3/11,Next time it would be nice if they covered the whole body so passengers don't have to see a lifeless hand. T13:45,n,,,,,,
12/3/11,NB433 stuck at San Antonio due to fatalities ahead. No estimate given. T13:36,c,,,,,,
12/3/11,SB train just left PA heading to Cal Ave. T13:35,m,,,,,,
12/3/11,Just saw the cleanup crew from SamTrans. Oak Grove crossing (Menlo) is blocked by the engine car. T13:27,n,,,,,,
12/3/11,Another trespasser struck north of Menlo Park. Expect more delays. T12:17,c,,,,,,
12/3/11,trains are single tracking now at incident site T12:12,c,,,,,,
12/3/11,NB429 rolling north slowly. Still picking up NB427 above Cal Ave. T12:01,n,,,,,,
12/3/11,NB429 stopped at San Antonio waiting on fatality at Cal Ave. will pickup nb427 passengers T11:49,c,,,,,,
12/2/11,NB267 is 5 minutes late at San Carlos T17:35,m,,,,,,
12/1/11,NB373 dep MP 6m late T17:53,m,,,,,,
12/1/11,NB267 is 9 minutes late at San Carlos T17:38,m,,,,,,
12/1/11,NB 135 departed Santa Clara 5 min late T09:20,m,,,,,,
12/1/11,NB221 5 min late @ San Mateo T08:12,m,,,,,,
12/1/11,SB314 running about two minutes down since 22nd T07:54,m,,,,,,
11/30/11,Caltrain considering fare increase http://holierthanyou.blogspot.com/2011/11/caltrain-fare-increase-coming.html T13:07,n,,,,,,
11/30/11,NB 135 departed Santa Clara 6 min late T09:21,m,,,,,,
11/30/11,SB 332 departed SF 4 mins late. T09:03,m,,,,,,
11/30/11,Sb220 left sc 7 min late 8:20 T08:21,m,,,,,,
11/30/11,Sb218 left sc 5 min late 8:12 T08:19,m,,,,,,
11/30/11,Sb216 sluggish start left San Bruno 3 minutes late T07:36,m,,,,,,
11/30/11,NB211 dep. MP 10m late after stopping for stranded NB207 pgers at PA T06:56,m,,,,,,
11/30/11,NB207 now an express train from PA to SF due to mechanical problems. T06:44,m,,,,,,
11/30/11,Trains slow thru SF 16th crossing T06:41,n,,,,,,
11/29/11,Sb 288 arriving 13 min late to menlo park T19:48,m,,,,,,
11/28/11,"SB 382: Loud dude 2 all on 2nd car from front ""people are zombies!"" (Please send help!) T18:44",n,,,,,,
11/28/11,NB233 down 14 minutes leaving SV T09:10,m,,,,,,
11/28/11,NB227 21 minutes late leaving Santa Clara T08:24,m,,,,,,
11/28/11,Sb216 left Menlo Park 8 minutes late T08:06,m,,,,,,
11/28/11,Trains are protecting Mission Bay Dr in SF for a malfunction T08:01,n,,,,,,
11/28/11,"Police activity cleared at Mission Bay crossing, but there's a gate issue T07:59",n,,,,,,
11/28/11,SB 314 passed SB 210 using NB track T07:56,n,,,,,,
11/28/11,Police activity at Mission Bay crossing in SF T07:52,n,,,,,,
11/28/11,"SB 314 ssllooowww at San Carlos, will pass 210 near RWC (if I understood correctly) T07:50",n,,,,,,
11/28/11,SB312 arr RWC 17m late T07:48,m,,,,,,
11/28/11,Sb216 left San Mateo 5 minutes late T07:48,m,,,,,,
11/28/11,"SB 314 about 2 minutes down at Hillsdale, but could be delayed ahead T07:42",m,,,,,,
11/28/11,"Sb312 will pass 210, at RWC I'm guessing T07:34",n,,,,,,
11/28/11,"SB312 moving slowly thru San Mateo, will be delayed into RWC T07:31",n,,,,,,
11/28/11,SB trains minor delays through last SF tunnel and Bayshore stn. All trains using local track T07:29,n,,,,,,
11/28/11,SB 314 moving slowly through Bayshore using local (outside) track to pass a stalled train set parked on express track T07:25,n,,,,,,
11/28/11,206 pax off at RWC 210 will pick them up T07:12,m,,,,,,
11/26/11,Minimal delay for sb438 from broken down train on track #2 @ Bayshore T16:31,n,,,,,,
11/26/11,Some weird track/train maneuvering at Bayshore. No clue what's going on. T16:27,n,,,,,,
11/26/11,"pax transfer has been completed, trains now proceeding (slowly), 15mph speed restriction still in effect T12:20",m,,,,,,
11/26/11,The baby bullet train that struck the trespasser is transferring its (approx) 300 passengers to another train T12:18,c,,,,,,
11/26/11,Speed restriction in effect at incident site. Single tracking. T11:55,c,,,,,,
11/26/11,"Fatality at Cal Ave about an hour ago, trains stopped in both directions T11:46",c,,,,,,
11/26/11,"KCBS reporting: Just before 11am a NB Bullet, not sched to stop at CalAve, struck, killed a trespasser. T11:46",c,,,,,,
11/26/11,SB 422 cancelled per announcement at Millbrae. No word on replacement train. T08:45,m,,,,,,
11/26/11,SB 422 mechanical problems at Bayshore. At least 13 mins down at this point. T08:40,m,,,,,,
11/23/11,SB 158 departed Cal Ave 7 min late T16:15,m,,,,,,
11/23/11,SB 154 is 8 min late @ RWC. Annoying music from kind in south car. Conductor please! T15:11,m,,,,,,
11/22/11,"NB 365 @ RWC. ""police activity"" 5 min down T16:58",m,,,,,,
11/22/11,NB 365 left RWC stopped then backed up. No announcement ?? T16:57,n,,,,,,
11/21/11,Thanksgiving holiday schedule posted http://bit.ly/tpp0NS T18:31,n,,,,,,
11/21/11,Trains are protecting a pedestrian crossing at San Bruno station T07:30,n,,,,,,
11/18/11,"Nb271 late 16 minutes, just passed Lawrence T17:35",m,,,,,,
11/18/11,NB159 leaving MP 6 mins late. T15:48,m,,,,,,
11/18/11,SB322 4 mins late out of millbrae T08:21,m,,,,,,
11/17/11,Nb 373 left mtnview 4 min late T17:43,m,,,,,,
11/17/11,SB266 left MP 10 min late T17:38,m,,,,,,
11/17/11,Per other users: SB 368 stopped at San Mateo waiting on ambulance. T17:08,n,,,,,,
11/17/11,SB216 5 min late at san mateo T07:48,m,,,,,,
11/16/11,Trains are protecting 16th St (MP 1.0) in SF for a malfunction T18:49,n,,,,,,
11/16/11,"NB277 arr 7m late MP, no interior lights T18:27",m,,,,,,
11/16/11,SB322 dep RWC 7m late T08:37,m,,,,,,
11/16/11,SB322 waiting at San Carlos for train ahead to clear T08:29,n,,,,,,
11/16/11,SB 220 left SC 8:24 - 11 min late. T08:24,m,,,,,,
11/16/11,NB227 departed Lawrence 8 mins late. T08:21,m,,,,,,
11/16/11,Sb216 left sc 14 min late 8:04 T08:06,m,,,,,,
11/16/11,"NB227 starting behind 329, 10 mins late (per announcement) T08:02",m,,,,,,
11/16/11,Looks like sb216 might try to pass sb218 at Bayshore T07:36,n,,,,,,
11/16/11,Sb216 left SF 12 minutes late T07:32,m,,,,,,
11/16/11,There's still blood on the ground of sb216 in the 3rd car of sb216. Watch your step! T07:31,n,,,,,,
11/16/11,Paramedics cleared the injured passenger. Should be leaving soon. T07:29,n,,,,,,
11/16/11,Paramedics on scene of sb216 passenger accident at SF T07:27,n,,,,,,
11/16/11,Someone fell around sb216 just before the doors closed. Hope she's ok. T07:21,n,,,,,,
11/14/11,SB 230 running slow. Arriving San Carlos 9:18 T09:17,m,,,,,,
11/14/11,Sb216 left Menlo Park 11 minutes late T08:10,m,,,,,,
11/14/11,Sb216 stopped briefly due to mechanical. Left San Mateo 9 minutes late T07:51,m,,,,,,
11/14/11,Sb216 off to sluggish start. Stopped at San Mateo. T07:49,m,,,,,,
11/11/11,NB 285 left Hillsdale 19:30. Joyous mood onboard T19:31,m,,,,,,
11/11/11,NB 285 left San Carlos 19:25 T19:25,m,,,,,,
11/11/11,SB 284 made stop at San Carlos 19:16 T19:17,m,,,,,,
